Date,China,United States,Brazil,Belgium,France,Netherlands,Portugal,Spain,Sweden,Norway,Turkey,Argentina,Canada,Chile,Colombia,Mexico,Indonesia,Malaysia,South Korea,Taiwan,Thailand,India,Australia,New Zealand,Algeria,Egypt,Nigeria,South Africa,Czechia,Germany,Italy,Poland,Romania,United Kingdom,Kazakhstan,Russia,Ukraine,Uzbekistan,Venezuela,Japan
2017-07-22,3102.404,2030.496,269.425,50.672,224.077,69.651,19.669,105.141,47.0,26.333,131.388,68.991,273.525,35.299,37.347,148.12,210.988,80.477,262.056,98.382,115.262,840.14,121.461,20.238,54.784,85.028,148.116,120.278,40.213,283.62,138.091,97.65,35.301,159.769,70.329,747.616,104.961,44.342,30.227,392.056
2017-07-23,3102.969,2030.497,269.435,50.673,224.078,69.651,19.67,105.142,47.0,26.335,131.392,68.993,273.526,35.3,37.35,148.126,211.0,80.479,262.07,98.387,115.263,840.18,121.465,20.238,54.785,85.029,148.121,120.282,40.213,283.609,138.091,97.649,35.296,159.767,70.328,747.568,104.948,44.342,30.227,392.055
2017-07-24,3103.143,2030.506,269.451,50.673,224.078,69.651,19.67,105.143,47.0,26.335,131.392,68.995,273.528,35.303,37.351,148.133,211.018,80.481,262.076,98.388,115.268,840.248,121.465,20.24,54.785,85.031,148.139,120.286,40.213,283.605,138.091,97.649,35.288,159.761,70.328,747.564,104.934,44.341,30.226,392.055
2017-07-25,3103.163,2030.506,269.474,50.673,224.079,69.652,19.67,105.147,47.0,26.335,131.4,68.998,273.548,35.305,37.351,148.137,211.045,80.486,262.078,98.389,115.29,840.303,121.465,20.24,54.789,85.037,148.151,120.295,40.213,283.604,138.089,97.648,35.287,159.751,70.328,747.557,104.908,44.341,30.226,392.053
2017-07-26,3103.653,2030.519,269.491,50.673,224.079,69.652,19.67,105.147,47.0,26.336,131.425,69.0,273.549,35.305,37.351,148.14,211.046,80.489,262.08,98.4,115.292,840.322,121.487,20.24,54.79,85.044,148.151,120.298,40.212,283.6,138.088,97.648,35.282,159.744,70.328,747.545,104.903,44.341,30.226,392.045
2017-07-27,3103.984,2030.533,269.493,50.674,224.08,69.652,19.67,105.148,47.0,26.336,131.425,69.017,273.553,35.306,37.352,148.141,211.065,80.495,262.088,98.404,115.298,840.446,121.488,20.24,54.79,85.044,148.156,120.298,40.212,283.599,138.086,97.648,35.281,159.738,70.328,747.538,104.898,44.34,30.224,392.042
2017-07-28,3103.989,2030.536,269.515,50.674,224.08,69.652,19.67,105.148,47.0,26.336,131.435,69.027,273.558,35.307,37.352,148.141,211.074,80.496,262.135,98.408,115.314,840.455,121.489,20.241,54.792,85.048,148.157,120.298,40.21,283.593,138.085,97.646,35.279,159.736,70.328,747.535,104.887,44.34,30.223,392.036
2017-07-29,3104.22,2030.542,269.523,50.674,224.081,69.654,19.671,105.148,47.0,26.338,131.446,69.028,273.566,35.311,37.352,148.142,211.076,80.499,262.154,98.409,115.314,840.529,121.494,20.242,54.794,85.051,148.173,120.299,40.21,283.588,138.085,97.646,35.278,159.733,70.328,747.52,104.881,44.34,30.223,392.028
2017-07-30,3104.407,2030.559,269.548,50.674,224.082,69.654,19.671,105.149,47.0,26.339,131.456,69.03,273.568,35.314,37.354,148.145,211.092,80.5,262.156,98.41,115.327,840.585,121.497,20.242,54.795,85.072,148.181,120.304,40.209,283.588,138.084,97.646,35.278,159.715,70.327,747.518,104.871,44.34,30.223,392.026
2017-07-31,3104.616,2030.59,269.575,50.675,224.082,69.655,19.671,105.15,47.0,26.34,131.46,69.032,273.569,35.314,37.356,148.146,211.102,80.512,262.182,98.411,115.34,840.677,121.508,20.242,54.798,85.073,148.182,120.308,40.208,283.586,138.084,97.645,35.277,159.709,70.327,747.51,104.852,44.34,30.22,392.026
2017-08-01,3104.638,2030.592,269.589,50.676,224.083,69.655,19.672,105.151,47.0,26.34,131.466,69.032,273.571,35.314,37.358,148.147,211.11,80.517,262.183,98.417,115.351,840.692,121.508,20.244,54.803,85.085,148.202,120.308,40.204,283.583,138.083,97.644,35.274,159.703,70.327,747.5,104.852,44.339,30.22,392.025
2017-08-02,3104.844,2030.593,269.612,50.676,224.084,69.655,19.672,105.151,47.0,26.341,131.47,69.034,273.576,35.315,37.36,148.149,211.118,80.518,262.184,98.424,115.355,840.746,121.508,20.245,54.811,85.085,148.206,120.313,40.203,283.583,138.083,97.643,35.271,159.7,70.326,747.499,104.847,44.339,30.22,392.011
2017-08-03,3104.85,2030.603,269.619,50.676,224.085,69.656,19.672,105.152,47.0,26.341,131.474,69.037,273.582,35.32,37.361,148.15,211.123,80.526,262.19,98.432,115.358,840.81,121.509,20.245,54.812,85.09,148.226,120.316,40.203,283.579,138.081,97.641,35.258,159.696,70.326,747.468,104.836,44.339,30.219,392.011
2017-08-04,3104.88,2030.604,269.622,50.677,224.087,69.656,19.672,105.153,47.0,26.341,131.479,69.048,273.585,35.32,37.362,148.153,211.128,80.527,262.195,98.435,115.359,840.944,121.516,20.247,54.816,85.093,148.251,120.318,40.203,283.574,138.081,97.64,35.238,159.694,70.326,747.462,104.83,44.338,30.219,392.007
2017-08-05,3105.081,2030.608,269.622,50.677,224.088,69.656,19.672,105.156,47.0,26.343,131.484,69.05,273.586,35.321,37.363,148.16,211.129,80.531,262.197,98.442,115.366,840.998,121.52,20.247,54.824,85.095,148.264,120.321,40.201,283.572,138.08,97.639,35.237,159.692,70.326,747.45,104.799,44.338,30.218,392.004
2017-08-06,3105.116,2030.616,269.624,50.677,224.089,69.657,19.673,105.157,47.0,26.344,131.487,69.051,273.588,35.322,37.365,148.162,211.144,80.533,262.224,98.443,115.367,841.009,121.52,20.248,54.824,85.101,148.269,120.323,40.201,283.563,138.08,97.639,35.235,159.682,70.326,747.416,104.771,44.338,30.218,391.996
2017-08-07,3105.137,2030.631,269.627,50.677,224.089,69.657,19.673,105.161,47.0,26.344,131.487,69.059,273.595,35.322,37.366,148.167,211.157,80.533,262.232,98.445,115.37,841.026,121.524,20.25,54.824,85.149,148.271,120.326,40.199,283.56,138.08,97.639,35.234,159.679,70.325,747.411,104.752,44.338,30.218,391.995
2017-08-08,3105.193,2030.651,269.638,50.677,224.091,69.657,19.674,105.161,47.0,26.344,131.511,69.06,273.595,35.322,37.368,148.171,211.162,80.539,262.24,98.449,115.382,841.139,121.524,20.251,54.826,85.155,148.285,120.334,40.199,283.547,138.077,97.638,35.234,159.677,70.325,747.392,104.743,44.338,30.216,391.993
2017-08-09,3105.228,2030.664,269.64,50.677,224.091,69.657,19.674,105.161,47.0,26.345,131.523,69.06,273.599,35.322,37.368,148.175,211.176,80.551,262.242,98.458,115.387,841.161,121.527,20.252,54.828,85.16,148.292,120.335,40.199,283.547,138.077,97.637,35.228,159.672,70.325,747.374,104.74,44.338,30.216,391.984
2017-08-10,3105.519,2030.69,269.642,50.677,224.093,69.658,19.675,105.166,47.0,26.345,131.528,69.066,273.599,35.323,37.371,148.176,211.188,80.563,262.256,98.466,115.396,841.186,121.557,20.253,54.83,85.165,148.296,120.336,40.196,283.538,138.076,97.637,35.228,159.671,70.325,747.364,104.74,44.337,30.216,391.984
2017-08-11,3105.709,2030.69,269.671,50.678,224.093,69.658,19.675,105.168,47.0,26.345,131.534,69.067,273.606,35.325,37.371,148.18,211.215,80.581,262.258,98.473,115.409,841.332,121.56,20.253,54.831,85.166,148.304,120.336,40.194,283.538,138.076,97.636,35.228,159.663,70.325,747.363,104.729,44.337,30.213,391.98
2017-08-12,3106.037,2030.691,269.682,50.678,224.093,69.658,19.675,105.173,47.0,26.346,131.537,69.068,273.609,35.328,37.373,148.182,211.215,80.585,262.283,98.479,115.417,841.351,121.56,20.254,54.832,85.167,148.305,120.338,40.194,283.533,138.074,97.636,35.226,159.663,70.325,747.346,104.713,44.337,30.212,391.975
2017-08-13,3106.052,2030.694,269.695,50.679,224.094,69.658,19.676,105.174,47.0,26.348,131.538,69.07,273.612,35.329,37.374,148.184,211.219,80.592,262.283,98.48,115.42,841.38,121.566,20.254,54.832,85.168,148.308,120.338,40.191,283.525,138.074,97.635,35.225,159.663,70.324,747.328,104.689,44.337,30.212,391.964
2017-08-14,3106.074,2030.714,269.723,50.679,224.094,69.658,19.676,105.175,47.0,26.348,131.539,69.07,273.619,35.329,37.375,148.185,211.228,80.609,262.285,98.481,115.42,841.41,121.568,20.254,54.837,85.179,148.32,120.339,40.189,283.524,138.074,97.635,35.223,159.653,70.324,747.304,104.682,44.337,30.207,391.95
2017-08-15,3106.524,2030.744,269.741,50.679,224.094,69.658,19.677,105.179,47.0,26.349,131.544,69.071,273.626,35.332,37.375,148.187,211.234,80.626,262.295,98.481,115.431,841.468,121.569,20.255,54.843,85.184,148.346,120.341,40.188,283.52,138.073,97.635,35.213,159.651,70.324,747.288,104.656,44.336,30.206,391.942
2017-08-16,3106.868,2030.751,269.759,50.679,224.094,69.659,19.677,105.18,47.0,26.351,131.551,69.071,273.632,35.333,37.377,148.187,211.264,80.627,262.299,98.487,115.436,841.486,121.57,20.255,54.847,85.19,148.346,120.348,40.186,283.515,138.073,97.634,35.212,159.646,70.323,747.287,104.643,44.336,30.205,391.928
2017-08-17,3106.873,2030.754,269.768,50.679,224.095,69.659,19.677,105.181,47.0,26.351,131.552,69.075,273.64,35.336,37.38,148.188,211.285,80.632,262.3,98.488,115.441,841.775,121.572,20.256,54.848,85.193,148.349,120.35,40.186,283.509,138.072,97.633,35.211,159.645,70.323,747.279,104.628,44.336,30.205,391.925
2017-08-18,3107.088,2030.765,269.788,50.679,224.095,69.66,19.677,105.184,47.0,26.351,131.582,69.076,273.649,35.336,37.381,148.192,211.3,80.644,262.302,98.501,115.441,841.854,121.573,20.256,54.852,85.203,148.35,120.354,40.185,283.495,138.072,97.632,35.211,159.636,70.323,747.254,104.618,44.336,30.204,391.92
2017-08-19,3107.318,2030.784,269.791,50.68,224.096,69.66,19.678,105.185,47.0,26.351,131.593,69.081,273.658,35.337,37.382,148.195,211.319,80.654,262.303,98.512,115.45,841.966,121.574,20.257,54.854,85.204,148.363,120.361,40.185,283.471,138.068,97.631,35.21,159.633,70.323,747.252,104.614,44.335,30.204,391.917
2017-08-20,3107.609,2030.817,269.8,50.68,224.098,69.66,19.678,105.187,47.0,26.351,131.598,69.085,273.666,35.337,37.383,148.196,211.322,80.662,262.343,98.517,115.459,842.133,121.582,20.258,54.856,85.204,148.38,120.373,40.184,283.47,138.068,97.631,35.209,159.632,70.322,747.243,104.612,44.334,30.203,391.915
2017-08-21,3108.019,2030.834,269.806,50.68,224.098,69.66,19.678,105.187,47.0,26.352,131.603,69.088,273.669,35.337,37.384,148.198,211.331,80.663,262.362,98.522,115.465,842.171,121.584,20.258,54.863,85.209,148.385,120.376,40.184,283.465,138.067,97.631,35.208,159.625,70.322,747.234,104.584,44.334,30.203,391.903
2017-08-22,3108.139,2030.841,269.815,50.68,224.099,69.661,19.679,105.189,47.0,26.353,131.611,69.089,273.673,35.34,37.388,148.199,211.344,80.676,262.372,98.527,115.471,842.173,121.585,20.259,54.874,85.225,148.388,120.377,40.182,283.458,138.067,97.63,35.207,159.625,70.322,747.218,104.579,44.334,30.203,391.903
2017-08-23,3108.296,2030.843,269.819,50.681,224.101,69.661,19.679,105.191,47.0,26.353,131.613,69.089,273.679,35.341,37.39,148.199,211.347,80.691,262.382,98.541,115.474,842.197,121.587,20.26,54.874,85.236,148.391,120.38,40.181,283.438,138.066,97.63,35.207,159.624,70.321,747.196,104.578,44.334,30.201,391.898
2017-08-24,3108.603,2030.93,269.867,50.681,224.104,69.661,19.679,105.192,47.0,26.355,131.616,69.09,273.682,35.343,37.39,148.199,211.354,80.691,262.417,98.547,115.482,842.248,121.587,20.26,54.878,85.237,148.403,120.383,40.179,283.433,138.064,97.63,35.204,159.617,70.321,747.18,104.577,44.334,30.201,391.897
2017-08-25,3108.807,2030.93,269.869,50.681,224.104,69.661,19.68,105.193,47.0,26.355,131.622,69.093,273.686,35.344,37.391,148.203,211.359,80.701,262.419,98.559,115.482,842.299,121.603,20.26,54.88,85.238,148.426,120.385,40.178,283.426,138.062,97.628,35.203,159.614,70.32,747.175,104.576,44.334,30.2,391.896
2017-08-26,3108.884,2030.93,269.872,50.681,224.104,69.661,19.68,105.193,47.0,26.356,131.623,69.093,273.689,35.345,37.392,148.21,211.376,80.731,262.431,98.56,115.488,842.301,121.604,20.261,54.882,85.238,148.445,120.394,40.178,283.426,138.06,97.627,35.202,159.61,70.32,747.149,104.565,44.334,30.2,391.895
2017-08-27,3109.082,2030.955,269.911,50.681,224.104,69.662,19.681,105.194,47.0,26.357,131.623,69.106,273.69,35.349,37.394,148.214,211.381,80.731,262.448,98.561,115.497,842.364,121.61,20.261,54.885,85.24,148.449,120.397,40.176,283.415,138.059,97.627,35.201,159.6,70.32,747.135,104.545,44.334,30.199,391.887
2017-08-28,3109.136,2030.957,269.919,50.682,224.105,69.662,19.681,105.194,47.0,26.359,131.623,69.112,273.695,35.352,37.396,148.215,211.387,80.738,262.464,98.576,115.501,842.45,121.614,20.261,54.885,85.24,148.472,120.397,40.174,283.4,138.058,97.627,35.2,159.596,70.32,747.131,104.522,44.333,30.198,391.879
2017-08-29,3109.372,2030.957,269.924,50.682,224.105,69.663,19.681,105.199,47.0,26.359,131.647,69.117,273.697,35.355,37.397,148.216,211.387,80.777,262.477,98.582,115.502,842.485,121.627,20.261,54.888,85.24,148.48,120.399,40.172,283.392,138.056,97.626,35.193,159.592,70.32,747.104,104.516,44.333,30.197,391.879
2017-08-30,3109.379,2030.978,269.931,50.682,224.106,69.663,19.681,105.201,47.0,26.36,131.651,69.119,273.718,35.355,37.398,148.217,211.388,80.777,262.484,98.588,115.504,842.487,121.641,20.261,54.892,85.251,148.515,120.402,40.172,283.39,138.056,97.625,35.181,159.592,70.319,747.094,104.511,44.333,30.196,391.874
2017-08-31,3109.51,2030.985,269.965,50.682,224.107,69.663,19.682,105.202,47.0,26.362,131.66,69.123,273.738,35.356,37.401,148.225,211.406,80.779,262.503,98.592,115.507,842.555,121.642,20.262,54.894,85.254,148.554,120.407,40.172,283.383,138.056,97.625,35.181,159.591,70.319,747.088,104.489,44.333,30.196,391.861
2017-09-01,3109.646,2030.987,269.98,50.683,224.112,69.664,19.682,105.202,47.0,26.363,131.668,69.123,273.743,35.356,37.402,148.226,211.412,80.789,262.527,98.592,115.512,842.578,121.645,20.263,54.894,85.259,148.556,120.407,40.17,283.368,138.055,97.625,35.174,159.59,70.319,747.087,104.486,44.333,30.195,391.855
2017-09-02,3109.662,2030.99,269.98,50.684,224.113,69.664,19.682,105.202,47.0,26.363,131.671,69.136,273.752,35.356,37.402,148.226,211.418,80.8,262.535,98.594,115.518,842.671,121.646,20.264,54.894,85.275,148.559,120.409,40.17,283.36,138.055,97.624,35.168,159.587,70.319,747.086,104.479,44.332,30.194,391.844
2017-09-03,3109.679,2030.994,269.981,50.684,224.114,69.664,19.683,105.203,47.0,26.363,131.671,69.14,273.77,35.358,37.405,148.227,211.438,80.813,262.575,98.599,115.52,842.728,121.649,20.264,54.902,85.276,148.559,120.414,40.169,283.357,138.055,97.622,35.165,159.584,70.319,747.067,104.435,44.332,30.193,391.839
2017-09-04,3109.685,2030.996,269.989,50.684,224.114,69.665,19.683,105.203,47.0,26.364,131.709,69.14,273.772,35.359,37.408,148.228,211.452,80.813,262.583,98.599,115.521,842.728,121.649,20.265,54.903,85.285,148.569,120.415,40.168,283.35,138.054,97.622,35.165,159.584,70.319,747.059,104.417,44.332,30.193,391.832
2017-09-05,3109.977,2031.023,269.996,50.684,224.115,69.665,19.683,105.203,47.0,26.364,131.713,69.144,273.775,35.365,37.409,148.231,211.468,80.814,262.612,98.602,115.526,842.751,121.657,20.265,54.905,85.291,148.577,120.418,40.168,283.338,138.054,97.621,35.162,159.583,70.319,747.032,104.381,44.331,30.193,391.829
2017-09-06,3110.063,2031.024,269.996,50.684,224.115,69.665,19.683,105.204,47.0,26.364,131.723,69.145,273.777,35.366,37.41,148.232,211.472,80.828,262.633,98.611,115.527,842.81,121.659,20.265,54.908,85.292,148.594,120.419,40.167,283.333,138.052,97.62,35.162,159.581,70.319,747.029,104.371,44.331,30.19,391.826
2017-09-07,3110.154,2031.028,270.001,50.685,224.117,69.665,19.684,105.204,47.0,26.365,131.725,69.15,273.801,35.368,37.412,148.237,211.484,80.843,262.633,98.616,115.527,842.837,121.66,20.265,54.909,85.293,148.62,120.423,40.166,283.326,138.052,97.62,35.158,159.58,70.318,747.028,104.366,44.331,30.188,391.824
2017-09-08,3110.224,2031.033,270.021,50.685,224.118,69.666,19.684,105.205,47.0,26.365,131.743,69.151,273.806,35.368,37.414,148.24,211.487,80.845,262.642,98.616,115.531,842.901,121.662,20.266,54.909,85.297,148.627,120.429,40.162,283.309,138.05,97.619,35.156,159.576,70.318,747.023,104.355,44.331,30.187,391.823
2017-09-09,3110.51,2031.039,270.03,50.685,224.118,69.666,19.685,105.208,47.0,26.365,131.756,69.156,273.809,35.37,37.415,148.243,211.503,80.847,262.654,98.62,115.537,843.066,121.663,20.267,54.91,85.313,148.629,120.431,40.161,283.294,138.048,97.619,35.154,159.572,70.318,747.015,104.32,44.331,30.185,391.822
2017-09-10,3110.969,2031.053,270.04,50.685,224.12,69.666,19.685,105.208,47.0,26.365,131.759,69.161,273.815,35.371,37.415,148.246,211.506,80.848,262.677,98.628,115.546,843.07,121.664,20.267,54.911,85.317,148.632,120.431,40.161,283.292,138.048,97.618,35.154,159.571,70.318,747.013,104.315,44.331,30.185,391.821
2017-09-11,3111.002,2031.065,270.044,50.686,224.121,69.666,19.685,105.21,47.0,26.366,131.766,69.163,273.818,35.374,37.419,148.249,211.507,80.859,262.68,98.629,115.564,843.281,121.664,20.268,54.912,85.328,148.64,120.434,40.16,283.287,138.047,97.617,35.153,159.569,70.318,747.0,104.306,44.331,30.181,391.808
2017-09-12,3111.277,2031.072,270.067,50.686,224.122,69.666,19.685,105.217,47.0,26.366,131.775,69.167,273.818,35.377,37.419,148.251,211.508,80.859,262.707,98.629,115.569,843.283,121.666,20.268,54.917,85.331,148.644,120.434,40.158,283.279,138.044,97.616,35.153,159.564,70.318,746.99,104.303,44.33,30.18,391.798
2017-09-13,3111.501,2031.074,270.076,50.687,224.122,69.667,19.686,105.217,47.0,26.366,131.779,69.169,273.836,35.377,37.42,148.252,211.532,80.86,262.716,98.633,115.57,843.349,121.672,20.269,54.917,85.355,148.646,120.435,40.158,283.275,138.044,97.616,35.15,159.562,70.317,746.98,104.261,44.329,30.179,391.797
2017-09-14,3111.692,2031.093,270.076,50.687,224.124,69.667,19.686,105.217,47.0,26.37,131.787,69.169,273.841,35.38,37.421,148.253,211.558,80.866,262.74,98.634,115.577,843.39,121.678,20.27,54.919,85.359,148.649,120.438,40.157,283.274,138.044,97.616,35.146,159.559,70.317,746.948,104.253,44.329,30.179,391.793
2017-09-15,3112.196,2031.1,270.081,50.687,224.125,69.668,19.687,105.219,47.0,26.37,131.79,69.172,273.846,35.382,37.423,148.256,211.568,80.867,262.762,98.641,115.589,843.445,121.684,20.271,54.921,85.365,148.652,120.441,40.157,283.273,138.044,97.616,35.141,159.557,70.317,746.946,104.241,44.328,30.178,391.792
2017-09-16,3112.317,2031.136,270.084,50.688,224.125,69.668,19.688,105.221,47.0,26.37,131.79,69.173,273.85,35.382,37.423,148.257,211.6,80.874,262.782,98.644,115.598,843.482,121.684,20.271,54.926,85.367,148.658,120.445,40.157,283.267,138.043,97.615,35.138,159.555,70.317,746.932,104.234,44.328,30.177,391.785
2017-09-17,3112.437,2031.144,270.092,50.688,224.126,69.668,19.688,105.222,47.0,26.37,131.793,69.178,273.85,35.383,37.423,148.261,211.603,80.882,262.783,98.652,115.602,843.497,121.7,20.271,54.943,85.377,148.664,120.451,40.156,283.252,138.043,97.614,35.138,159.553,70.316,746.923,104.229,44.327,30.176,391.784
2017-09-18,3112.575,2031.184,270.094,50.688,224.126,69.668,19.688,105.223,47.0,26.37,131.807,69.18,273.856,35.383,37.427,148.264,211.607,80.893,262.839,98.656,115.603,843.502,121.701,20.272,54.947,85.382,148.665,120.455,40.156,283.247,138.043,97.614,35.131,159.547,70.316,746.897,104.224,44.327,30.174,391.768
2017-09-19,3112.672,2031.204,270.102,50.688,224.131,69.668,19.689,105.226,47.0,26.371,131.812,69.18,273.856,35.386,37.431,148.268,211.625,80.894,262.859,98.674,115.607,843.519,121.702,20.273,54.964,85.397,148.667,120.457,40.156,283.243,138.042,97.614,35.128,159.545,70.316,746.893,104.222,44.326,30.173,391.767
2017-09-20,3113.195,2031.209,270.102,50.688,224.131,69.669,19.689,105.227,47.0,26.371,131.813,69.181,273.86,35.386,37.432,148.268,211.641,80.905,262.869,98.709,115.611,843.53,121.702,20.273,54.964,85.401,148.668,120.468,40.155,283.233,138.042,97.614,35.127,159.545,70.316,746.889,104.215,44.326,30.172,391.765
2017-09-21,3113.639,2031.21,270.13,50.688,224.131,69.67,19.689,105.23,47.0,26.371,131.813,69.186,273.868,35.386,37.432,148.27,211.648,80.908,262.909,98.712,115.617,843.587,121.703,20.274,54.971,85.402,148.676,120.469,40.155,283.229,138.041,97.613,35.122,159.54,70.315,746.889,104.206,44.326,30.172,391.764
2017-09-22,3113.905,2031.267,270.137,50.688,224.132,69.67,19.689,105.231,47.0,26.371,131.823,69.187,273.869,35.388,37.436,148.27,211.648,80.92,262.929,98.713,115.631,843.606,121.706,20.274,54.975,85.406,148.677,120.475,40.155,283.216,138.04,97.613,35.121,159.539,70.315,746.887,104.173,44.326,30.171,391.763
2017-09-23,3114.333,2031.269,270.153,50.689,224.132,69.67,19.689,105.231,47.0,26.372,131.826,69.189,273.885,35.394,37.438,148.274,211.655,80.922,262.94,98.716,115.632,843.706,121.709,20.275,54.977,85.42,148.68,120.479,40.152,283.206,138.04,97.613,35.121,159.539,70.315,746.84,104.172,44.326,30.168,391.761
2017-09-24,3114.795,2031.277,270.155,50.689,224.133,69.67,19.689,105.231,47.0,26.372,131.826,69.19,273.911,35.394,37.438,148.275,211.655,80.925,262.949,98.725,115.632,843.784,121.729,20.275,54.978,85.421,148.684,120.48,40.151,283.2,138.039,97.613,35.121,159.537,70.315,746.839,104.102,44.326,30.168,391.751
2017-09-25,3115.11,2031.338,270.181,50.69,224.134,69.67,19.69,105.232,47.0,26.372,131.854,69.196,273.928,35.394,37.439,148.288,211.668,80.925,263.026,98.729,115.635,843.855,121.731,20.276,54.981,85.421,148.691,120.482,40.147,283.199,138.039,97.612,35.12,159.537,70.315,746.817,104.071,44.326,30.167,391.749
